Epoch: [109][0/18], lr: 0.00001	Time 7.234 (7.234)	Data 6.156 (6.156)	Loss 2.8667 (2.8667)	Prec@1 10.000 (10.000)	Prec@5 40.000 (40.000)
Test: [0/5]	Time 1.625 (1.625)	Loss 3.0280 (3.0280)	Prec@1 0.000 (0.000)	Prec@5 10.000 (10.000)
Testing Results: Prec@1 7.778 Prec@5 32.222 Loss 2.91206 
Best Prec@1: 10.000
Epoch: [110][0/18], lr: 0.00001	Time 7.703 (7.703)	Data 6.812 (6.812)	Loss 2.8290 (2.8290)	Prec@1 25.000 (25.000)	Prec@5 40.000 (40.000)
Epoch: [111][0/18], lr: 0.00001	Time 7.844 (7.844)	Data 6.719 (6.719)	Loss 2.9791 (2.9791)	Prec@1 0.000 (0.000)	Prec@5 10.000 (10.000)
Epoch: [112][0/18], lr: 0.00001	Time 8.141 (8.141)	Data 6.422 (6.422)	Loss 2.9079 (2.9079)	Prec@1 5.000 (5.000)	Prec@5 40.000 (40.000)
Epoch: [113][0/18], lr: 0.00001	Time 7.344 (7.344)	Data 5.906 (5.906)	Loss 3.0167 (3.0167)	Prec@1 0.000 (0.000)	Prec@5 15.000 (15.000)
Epoch: [114][0/18], lr: 0.00001	Time 6.922 (6.922)	Data 5.828 (5.828)	Loss 2.8688 (2.8688)	Prec@1 10.000 (10.000)	Prec@5 55.000 (55.000)
Test: [0/5]	Time 1.797 (1.797)	Loss 3.0278 (3.0278)	Prec@1 0.000 (0.000)	Prec@5 10.000 (10.000)
Testing Results: Prec@1 7.778 Prec@5 32.222 Loss 2.91211 
Best Prec@1: 10.000
Epoch: [115][0/18], lr: 0.00001	Time 7.641 (7.641)	Data 6.484 (6.484)	Loss 2.9683 (2.9683)	Prec@1 0.000 (0.000)	Prec@5 30.000 (30.000)
Epoch: [116][0/18], lr: 0.00001	Time 6.953 (6.953)	Data 5.953 (5.953)	Loss 2.9673 (2.9673)	Prec@1 10.000 (10.000)	Prec@5 20.000 (20.000)
Epoch: [117][0/18], lr: 0.00001	Time 7.469 (7.469)	Data 6.437 (6.437)	Loss 2.8804 (2.8804)	Prec@1 5.000 (5.000)	Prec@5 40.000 (40.000)
